Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
2d91e6d9f6ad8af1f03bb07764b51f25eb11af279d9d255dc460296d7760414d,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.650724,50.951850,On or near MARL CLOSE,E01029247,South Somerset 013C,Investigation complete; no suspect identified
875aeb619897921b2ba2510f13490880481246908c755dc9aee4cc614dff6240,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.092388,51.013515,On or near SOUTH STREET,E01029286,Taunton Deane 010C,Investigation complete; no suspect identified
ba41fb21ef051e40fc1ef758514c9c1e7ce3f865ff05020699e778cfd155dc5c,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.477042,51.055481,On or near STEEP LANE,E01029338,West Somerset 005C,Investigation complete; no suspect identified
274e756c4bb07a83b08de57adb25213a8da251ff9f3939627cdb1a5bb4c70f26,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.608061,51.515796,On or near FISHPOOL HILL,E01014861,South Gloucestershire 005A,Investigation complete; no suspect identified
88777bfc46c540dd3ae24556d9faea72b52834772358ff79de028be089148c85,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.540144,51.106982,On or near MOOR LANE,E01029077,Mendip 013C,Investigation complete; no suspect identified
c83581381e2dea38f2b325cfb1e1b4da7d529a6cdb0ebac3fb902953c0bd84b3,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.674596,51.483476,On or near NIBLEY ROAD,E01014495,Bristol 008D,Investigation complete; no suspect identified
1f5083fc7555abdaa85ba51687cf66863d193a20da6a3cf7ac24f60ccab57672,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.565620,51.469279,On or near STAPLETON ROAD,E01014568,Bristol 057A,Investigation complete; no suspect identified
a7e00f559774945e49abc16b86f41fdf2bd6e07d240e5069360c78fff9335180,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.573790,51.529492,On or near CALLICROFT ROAD,E01014952,South Gloucestershire 011G,Investigation complete; no suspect identified
405627c4661f412f037757080367c84d300898c0d2affda966cce4d990acda44,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.513488,51.435765,On or near ABBOTS ROAD,E01014921,South Gloucestershire 031F,Investigation complete; no suspect identified
b2ccb1375ef9e15dbd82ba0ff4c043d7b9ea55bf1a0dbe2c26c897bd41d4c57a,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
a98bb268a8fdfd2e375b7b8bcad587446e528feb1c444afb21b50d754271ea9f,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.549820,51.562012,On or near WOODHOUSE CLOSE,E01014862,South Gloucestershire 005B,Investigation complete; no suspect identified
881d887c65f32c16c2eb9c1e1be41bb026eb40a980e7cc224f88b50830e8322c,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.434031,51.015506,On or near HIGHER ROAD,E01029155,South Somerset 005A,Investigation complete; no suspect identified
2737eb0d83dfe748c7a267e9510d74eac11147b97a90406593a1eb1cd28106b5,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.957273,51.323521,On or near MONKTON AVENUE,E01014828,North Somerset 025C,Investigation complete; no suspect identified
72d0a32af9ab42c06f5a3e9288873efd8430ee5ca7d9fa4832b44361aece3fd4,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.519099,51.489105,On or near WHITTINGTON ROAD,E01014589,Bristol 013B,Investigation complete; no suspect identified
8183d4da45cee81d4e6e349328ca5f5e22872b60a91b4e06977d8d8024ca665a,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.546564,51.433556,On or near Parking Area,E01014527,Bristol 038E,Investigation complete; no suspect identified
0d0a0d7a0221de01f6dc6fee6f86ead0e4886bb32a15e8e0a25cfc72635b6c31,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.566052,51.548331,On or near PARK AVENUE,E01014862,South Gloucestershire 005B,Investigation complete; no suspect identified
5aa6a3ef6830efc1fa8309e073ab1202e13f15e423ca0117f07d521db853fcdf,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.326095,51.231487,On or near HOOPERS BARTON,E01029042,Mendip 004C,Investigation complete; no suspect identified
d05b2d0e29289ef505066d47801ba319c856de0dec6f2eeeb981f43ce344336d,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.627742,50.940969,On or near Further/Higher Educational Building,E01029234,South Somerset 015B,Investigation complete; no suspect identified
52e6d3ba612e8d4de40289894187bc0825b16cbbe6b6bfe7cf6190c984c92e94,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.570642,51.527880,On or near Pedestrian Subway,E01014952,South Gloucestershire 011G,Investigation complete; no suspect identified
ed58afe842ce3ab566580fb18e887e3d1cdd29b1c0d6c32ed75727773b74aba0,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
480f8bdeff762f0e1335d965b78bf29fd99afd4e09b0418da20496313508832a,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.614329,51.501836,On or near BURGHILL ROAD,E01014691,Bristol 002D,Investigation complete; no suspect identified
3c192df1e00d80fe6e6919217a5d4e8526648733b702357834900b2fb98178d9,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.094366,51.032750,On or near Supermarket,E01029304,Taunton Deane 004C,Investigation complete; no suspect identified
0dfc26f9f02dd0297497d9b4e11618b022caa79ed7829c08150c49fcb72397e3,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.597369,51.503802,On or near RINGWOOD CRESCENT,E01014689,Bristol 002B,Investigation complete; no suspect identified
1908cd8c8c7b6a29f7918ae6f2da69ee0736d756908d9678dbda2e7e08efc4a2,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.775198,51.487449,On or near BEACH HILL,E01014790,North Somerset 001B,Investigation complete; no suspect identified
f29f6a644e3c8bf5e73ba270028b749119cb0114fc03402cff16d98e822a70bb,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.849553,51.435204,On or near GRIFFIN ROAD,E01014753,North Somerset 007C,Investigation complete; no suspect identified
3b9e461894b6a07dd996e864d84d0355ee31801a1d83d88ebc5d1c42f0b66168,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
156863cdb6def8bb58cccdced79c94ff524cd78849c8cb6afbe9a1b46d956931,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.594787,51.458165,On or near BLACKFRIARS,E01014542,Bristol 032C,Investigation complete; no suspect identified
56c53cc1080c5a2cc97788f6c741d1a78e699f28c81e29e342279c19767e6267,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.580059,51.459057,On or near WADE STREET,E01033358,Bristol 054D,Investigation complete; no suspect identified
6c5af58824679d18e1f4c7b7d0399cf8c6d606d7cf3c403e5b796e67f27cc12e,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.765284,50.972728,On or near VINCENT WAY,E01029205,South Somerset 009D,Investigation complete; no suspect identified
1f6fdadb9dafa70530b15e098a134776087c524163dd2ba06141ac1fa650192c,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.735235,51.151220,On or near MIDDLE DROVE,E01029047,Mendip 012A,Investigation complete; no suspect identified
80826a0451a97bb2eba35958a2f1ff0fcbaade61bbabac98dffcd16128ee028b,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.092038,51.019876,On or near PRIORY AVENUE,E01029285,Taunton Deane 007A,Investigation complete; no suspect identified
52d15faf1a969dadc7fa933ce277b981478db42b6aade465931e87d9387bfc8b,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.383849,51.381799,On or near LOWER BRISTOL ROAD,E01014475,Bath and North East Somerset 013C,Investigation complete; no suspect identified
df1c9a3e39bf03421f740373ee85c057de77b0b323af1997dc2e67b44e294022,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
929d7474cff94b1286dc2de2b389d5e38f3cf0d6c11fa55af02924e78ad042f4,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.492430,51.493554,On or near BOWDEN PLACE,E01014968,South Gloucestershire 023D,Investigation complete; no suspect identified
4fc2dc9affc9c5ca81c5404f87a02cde8108dcc777c486ae54fd6a90ea085d8e,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.628647,51.430447,On or near LANGLEY CRESCENT,E01014501,Bristol 041A,Investigation complete; no suspect identified
969d295ea2605261eee8f852dd4a2fb9b142b247ae7d86a3feb79d22a4b81de4,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.580059,51.459057,On or near WADE STREET,E01033358,Bristol 054D,Investigation complete; no suspect identified
f71e13df34feaee2004cad6f2f24b59c2a6ef5834bfc0b1c146ee973dc3d77ad,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.649358,51.479950,On or near HARBOUR WALL,E01014713,Bristol 015E,Investigation complete; no suspect identified
445bf32748f389ee547a776ac6c6fc9c41a0e5cde56066e8915d00f45cc226fb,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.611380,51.445069,On or near PHIPPS STREET,E01014699,Bristol 036D,Investigation complete; no suspect identified
19fa9b5f6e97c48d0c004bfc7134338c307c18d2623e0db32d5d621e72d017ed,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.479049,51.204248,On or near QUIRKE STREET,E01032636,West Somerset 001F,Investigation complete; no suspect identified
75cfb98b21e7ee0154ad4f78f4d04254c84a38fc07d5db7b4dc11389051fadb3,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.583909,51.460729,On or near LEMON LANE,E01033347,Bristol 023F,Investigation complete; no suspect identified
b401f08b190eb4d5a514b634d937f74b10016d97f6c6f5f8dceb557ec94fa34b,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.007248,51.126272,On or near FRIARN STREET,E01029105,Sedgemoor 013E,Investigation complete; no suspect identified
dcd5a66efd24782a64897bb1cfe5d5f3ebc26106a0b53057d1c473770f657d56,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.890980,51.339538,On or near SUMMER LANE,E01014744,North Somerset 023A,Investigation complete; no suspect identified
091e0dcc9c3d83149aac9bdfa2c393d310e21ec1c548bd5c817882c2a90a04e4,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.584694,51.462415,On or near LITTLE BISHOP STREET,E01033347,Bristol 023F,Investigation complete; no suspect identified
abd403eb36fcec88dca9a32e25b132df6b5ba656bb0a73344856b2ad4bb0b35f,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.535375,51.489131,On or near WITHERLIES ROAD,E01014587,Bristol 012D,Investigation complete; no suspect identified
0ad195d0d144dceda0c4afef7b39d313fb900cdd11abaf58f27fc67bc3dbbaff,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.586782,51.426555,On or near TOYNBEE ROAD,E01014585,Bristol 044C,Investigation complete; no suspect identified
0456a2a12ca89c466493d0d4e0114ca7fe48f67e8b8b4c5591716f89464044ec,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
9ae0b09a060a93d814c8a242c11754da079b5b0842c3a26c46d4f1f58d918c38,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.407099,51.381909,On or near DAY CRESCENT,E01014463,Bath and North East Somerset 011C,Investigation complete; no suspect identified
0c8343f5374d5836c8a5ae7ddfeb31164f6f071ab174168a40757df1b55d9c58,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.579485,51.429576,On or near TEIGNMOUTH ROAD,E01014585,Bristol 044C,Investigation complete; no suspect identified
096bee6e5659d240cd3ef2659e617d152cb79a8af1ebc5db27fec0980318b70c,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.193335,51.039739,On or near BURGE MEADOW,E01029260,Taunton Deane 001C,Investigation complete; no suspect identified
0dd918ebe579de1c13fd82327b2df6cc23568a1b7c81be70dbe5eaaa78848eae,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.597476,51.511984,On or near ROCKSTOWES WAY,E01014693,Bristol 002F,Investigation complete; no suspect identified
61a18b681a41724fc2b9500f1ea174da5987298ae1d19c6cf22d00b3c67a8a31,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.096352,51.012947,On or near SOUTH ROAD,E01029301,Taunton Deane 010D,Investigation complete; no suspect identified
2676b0e207a20b52f520aeb7cf326f919d08c8951f3bda6a386c44dd1c755ab4,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.098417,51.014088,On or near Parking Area,E01029284,Taunton Deane 010B,Investigation complete; no suspect identified
b5f7536cafa0b5f7d1f67eccfe434692ac41bfd149ea1f67e970710ef719e79e,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.568234,51.411990,On or near HEART MEERS,E01014612,Bristol 052B,Investigation complete; no suspect identified
845664b2614cd258ab313719cfa54c1142e329c2e3cad8f8afd2d5442b3a9b8f,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
4656809bb66e2e394b1d4ab206b2dc7c0fb6d5ebcd9d61d64b17f5ce8cfe8608,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.815464,50.948486,On or near WEST END VIEW,E01029218,South Somerset 010D,Investigation complete; no suspect identified
97a51be21496687761c938970204f396a1be2c1a9d0f4d6c7e1b0881b5c0f77e,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.981045,51.331210,On or near UPHILL ROAD NORTH,E01014804,North Somerset 022A,Investigation complete; no suspect identified
3da466954c9b60182f8573563805ba14dd4d27d1bf33dc53f952a5bde7898cb2,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.865181,51.150969,On or near STEEL LANE,E01029150,Sedgemoor 012E,Investigation complete; no suspect identified
3a8645553614db9933de86a788d066c889e77df5f971152af1197f91fe4a9fc3,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.539912,51.191185,On or near GARSTON STREET,E01029064,Mendip 006C,Investigation complete; no suspect identified
5b825b01e3fdd4a220554a9c5f2c3ed966397d183dfc15a11e7c92cba2b74858,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
6e7bf332508f3f9e2c8443ac2a2ce2cc2ee521502b8566419ece1f37bbf50508,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
5871bb9ebc60fced5d46a1f67ad19f06a3b7e54af90b635de7b3cc296b4d16d0,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.599081,51.502517,On or near WESTLEIGH ROAD,E01014689,Bristol 002B,Investigation complete; no suspect identified
1a6dd8a52721e8645ff25d74d2d9ff3267d400ba22d07b3a5b1e62cf18f87018,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.573130,51.420661,On or near CLATWORTHY DRIVE,E01014609,Bristol 047C,Investigation complete; no suspect identified
a0ec3d30fdd534c76d93945d67600bdbf60d21b14c6f97190aa6a974bf81b2dc,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.013476,51.115068,On or near ASHFORD CLOSE,E01029099,Sedgemoor 013C,Investigation complete; no suspect identified
033afdeeeb28ab4886d7100a4cff53da6d01a8004dc4e11b1f4cda8e54a21a49,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.095560,51.034366,On or near DOVER ROAD,E01029304,Taunton Deane 004C,Investigation complete; no suspect identified
32bfdf55e4080e9059061ada09eaef8dc57902a64783e8a97cd4d1c6ea054b5b,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.095560,51.034366,On or near DOVER ROAD,E01029304,Taunton Deane 004C,Investigation complete; no suspect identified
2d7d9b65f6a4820106b540dd0b927c8484295063d30eaf14026bb2b7ef40112e,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
58702acc429536673f34f7fad8fbfcba1c60cb74e39fd2bd53684c909b971613,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.559001,51.186437,On or near Sports/Recreation Area,E01029066,Mendip 009D,Investigation complete; no suspect identified
f92b42c2b10a2c42235ade54f8bb5bfd583aa913498b98e148a4f3c4cd82b03a,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
bc138789fd8ff2dae605448c9d90478da4c8167aa761d26db92714ec72d035bb,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.632147,51.549432,On or near Park/Open Space,E01014953,South Gloucestershire 005C,Investigation complete; no suspect identified
ffc2561e65f95f3eb1f1e1f621f16f74a3ea044c78e00bd6ab7367eafe39b346,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.589937,51.423590,On or near RUTHVEN ROAD,E01014581,Bristol 045C,Investigation complete; no suspect identified
823adcc4bec6cc60878fae9413db44ebeb869c7eb90ab1a43093bfc55284c82e,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.796288,50.875905,On or near LANG ROAD,E01029183,South Somerset 021B,Investigation complete; no suspect identified
92aceb4aaf6a6a805b5b3bdc4ca435599c242da409aa2872ff80a95489a48a87,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.537007,51.526312,On or near GREAT MEADOW ROAD,E01014872,South Gloucestershire 009A,Investigation complete; no suspect identified
1c1e0175d2bc9def85d1b75db9428579ae30267f46135a263558ed58cdaf23bf,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.564212,51.469502,On or near CHESTER STREET,E01014569,Bristol 057B,Investigation complete; no suspect identified
2d3d50344feb1db7d9b9e1bbdb5fe470e752d61d0836a86caa802efba8c394bb,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.096379,51.018316,On or near WINCHESTER STREET,E01029285,Taunton Deane 007A,Investigation complete; no suspect identified
a2104f9f6026b3b3dee6a3b7e7add68bc3610fcd1e3492adf47b73babe5be3d1,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.611521,51.407150,On or near VOWELL CLOSE,E01014596,Bristol 051C,Investigation complete; no suspect identified
99df8b3ed3211eba4c8a971d8d9d7b0c92322fa399300296d045b8d4c3fe3d1f,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.632147,51.549432,On or near Park/Open Space,E01014953,South Gloucestershire 005C,Investigation complete; no suspect identified
f4617856e1095aacd8d3701bcb08d33dc63f39f5fa8f8c44abd1ac43d1fa552b,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.009300,51.134527,On or near WORDSWORTH AVENUE,E01029111,Sedgemoor 009D,Investigation complete; no suspect identified
f307f0fbed11bdd257642eaa1e8888fa8525e422a97bb79fd15f19132b73090d,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
2c0f64cdbabcfd4f160399e4bf5d4cc5505857b5d2c6d9ab2135b63f5b645aba,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.926578,51.352084,On or near PELICAN CLOSE,E01014840,North Somerset 016F,Investigation complete; no suspect identified
e362341c10e2439af935b54e26bdbd0d347f1cdb7c71341021886c40194435e0,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.364045,51.381466,On or near Parking Area,E01014407,Bath and North East Somerset 009C,Investigation complete; no suspect identified
edbd3383845df849440c6ba7693c0a806e9f1dd8b9c834b9a1a62ee65f3c3a6a,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.775198,51.487449,On or near BEACH HILL,E01014790,North Somerset 001B,Investigation complete; no suspect identified
23e7af9b682ff293851d809ba7f3acff1f88c00b05c9dc16c55340b5945ff849,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.778388,51.270239,On or near GLEBE LANDS CLOSE,E01029129,Sedgemoor 001E,Investigation complete; no suspect identified
5659953cd85111a3ae8e257657d05e5b3d198189a7d2030595db25d3e9e80e33,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.603905,51.405265,On or near BOULTERS ROAD,E01014726,Bristol 053B,Investigation complete; no suspect identified
1d825ccbb8d135be3f760979499a0d8be1cef4b2ebf0dd311ce6c1d740a863e0,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.575661,51.422950,On or near PARSONS PADDOCK,E01014609,Bristol 047C,Investigation complete; no suspect identified
c0aec3e797ecbd2a2712e834a419161ad354cc3a69d746160a5554fefeb039b9,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.420713,51.529683,On or near GLENFALL,E01014892,South Gloucestershire 014A,Investigation complete; no suspect identified
d0f02a8d5a9f9ad4e6de75b9db73fe5ffbc0179aa687eb527c866efee88facd2,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.547738,51.473986,On or near FISHPONDS ROAD,E01014573,Bristol 019B,Investigation complete; no suspect identified
48537907a4d28c0b93695f6c60fb3a5e5388167535cc50f76d731ea0cd3ce5fc,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.445981,51.282759,On or near HAYDON HILL,E01014451,Bath and North East Somerset 024D,Investigation complete; no suspect identified
cf4c398dd1bbbecd91475b03fed3ada7c5aa2ff081a2070664ca5c25511b2d4d,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
c2b9fcdaeabe10e245ecb663c93ca007991f9b49a6a6285829441c3e1c4f121d,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.435072,51.289148,On or near SYCAMORE ROAD,E01014450,Bath and North East Somerset 024C,Investigation complete; no suspect identified
2b7197cb42c9f02bd82641e3723e9d2f019b9518b55e783674df21ba39a4037e,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.999171,51.117520,On or near MALBOROUGH CLOSE,E01029100,Sedgemoor 013D,Investigation complete; no suspect identified
fa5f01073769f2a39b4ed3dd6c10103d8a3030194371f132728329aac469852d,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.598689,51.406587,On or near Petrol Station,E01014726,Bristol 053B,Investigation complete; no suspect identified
82c147ddb91c9518968f939475c811427cd375b5e597d32c07b857158b9bdf0e,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.486841,51.497588,On or near BLACKHORSE LANE,E01014968,South Gloucestershire 023D,Investigation complete; no suspect identified
fb91b212be235eb871ea93ce88a90fdfe14efe8f8fd87adbdb29f41d252900f0,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.975817,51.347251,On or near ALEXANDRA PARADE,E01014801,North Somerset 020C,Investigation complete; no suspect identified
92aba0ba0e2e8f3ceac9404ba096655b5d905893590329569fe917821891978e,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
ca87263a8697ad3d1ccd4289ec8c5da99d93639e302f5a2a94500fdf06335efb,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.533120,51.436612,On or near REGENCY DRIVE,E01014526,Bristol 038D,Investigation complete; no suspect identified
5d4c12af805ebe9694164fab848426660239e07cf0528609d331980655774b60,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.731831,51.127646,On or near DOWNSIDE,E01029071,Mendip 014B,Investigation complete; no suspect identified
f0baf10f5bbffbfc56fbe26a1303d17693cc14c321b08e4326a956360b2a298a,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.576555,51.441352,On or near WELLS ROAD,E01014730,Bristol 037A,Investigation complete; no suspect identified
4864dd203792013e108056278fa0e07cce419d4b7a5d8feb1ad428c074f50509,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.581166,51.427185,On or near COSSINGTON ROAD,E01014585,Bristol 044C,Investigation complete; no suspect identified
743f9549f6d299ee8ff4a44b183f2ac62b2bb6e29264d58c8c76f11eba6ecf63,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.547738,51.473986,On or near FISHPONDS ROAD,E01014573,Bristol 019B,Investigation complete; no suspect identified
b2e4ea583eb282a95e43c40b36060705b389a26cf6d187c3874a49ffab6d1544,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.645605,51.485384,On or near TRYM LEAZE,E01014643,Bristol 007C,Investigation complete; no suspect identified
db1f98927ccb0055f65c32f229764e1df0ab75ae68f171f5ef9cb3c1b06bef56,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.547738,51.473986,On or near FISHPONDS ROAD,E01014573,Bristol 019B,Investigation complete; no suspect identified
2978909a73959f57008948ff4dc2eec059755fe4d6b2e3c3d64be23a8091524e,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.570642,51.527880,On or near Pedestrian Subway,E01014952,South Gloucestershire 011G,Investigation complete; no suspect identified
b48ae7f7e613539cf3c42a7ca542f65bb6e5b09a1838f0d37d886a9b8e308266,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.988738,51.152166,On or near BRISTOL ROAD,E01029090,Sedgemoor 010A,Investigation complete; no suspect identified
299cf13335ce648f6446550ddf72e2600f1b7b968bbaae6f4d8bd75c3afe8551,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.622648,51.411327,On or near KING GEORGE'S ROAD,E01014515,Bristol 050A,Investigation complete; no suspect identified
fbad64e565bd8dcc5b84f260df368122bc7cd3ab4ee8453d8b6ed66cad4c91d7,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.602474,51.460473,On or near HIGHBURY VILLAS,E01014538,Bristol 032A,Investigation complete; no suspect identified
f35c4f70dac7ee0d8b8d0195eb74a66b44440bf83e7627882b02e2d1f7914ac8,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.599566,51.475782,On or near CLARE AVENUE,E01014668,Bristol 020C,Investigation complete; no suspect identified
f42f771a2dfd453227e78c801299928457ab64fef7de114ab5454cf1b990f3f6,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.598725,51.455511,On or near LODGE PLACE,E01014540,Bristol 032B,Investigation complete; no suspect identified
5173c04102af7a4e46a62a0d9a75e90193ed3c062020afb9c5bdfb6122f6b996,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.076607,51.030721,On or near WATERLEAZE,E01029319,Taunton Deane 002E,Investigation complete; no suspect identified
a3f3f170017d8038777a6b16bca2cf5231f638e74df545338e725298d4be76bc,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.650235,51.208050,On or near ST CUTHBERT STREET,E01029078,Mendip 008A,Investigation complete; no suspect identified
83a4b50c244a3fa7f4369b4fb8475df2243cff6474d26a0e4f064775d121d3c6,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.592126,51.459419,On or near Pedestrian Subway,E01033342,Bristol 025E,Investigation complete; no suspect identified
